,date,user,region,tweet,location,location_2,map_url,lat,long,magnitude
16,2022-09-17 15:02:01+00:00,earthquakeBot," occurred 49.09mi ESE of Yujing, Taiwan. ","A 5.5 magnitude earthquake occurred 49.09mi ESE of Yujing, Taiwan. Details: https://t.co/kVOTZTcpFx Map: https://t.co/lorJxbxrVv","959, Taiwan, Taitung County, Donghe Township, 尚德村","X6C8+J5Q Donghe Township, Taitung County, Taiwan","https://www.google.com/maps/place/22%C2%B058'17.8%22N+121%C2%B012'55.8%22E/@22.9716,121.2155,356545m/data=!3m1!1e3!4m5!3m4!1s0x0:0x88d271d16623820c!8m2!3d22.9716!4d121.2155?hl=e",22.9716, 121.2155,5.5
17,2022-09-17 14:53:01+00:00,earthquakeBot," occurred 49.09mi E of Yujing, Taiwan. ","A 5.1 magnitude earthquake occurred 49.09mi E of Yujing, Taiwan. Details: https://t.co/rabZQG6vUL Map: https://t.co/9o8mrQWNPz","958, Taiwan, Taitung County, Chishang Township, 錦園村","36QR+JFW Chishang Township, Taitung County, Taiwan","https://www.google.com/maps/place/23%C2%B005'20.8%22N+121%C2%B014'28.3%22E/@23.0891,121.2412,356235m/data=!3m1!1e3!4m5!3m4!1s0x0:0xc4dff0fce60a6dad!8m2!3d23.0891!4d121.2412?hl=e",23.0891, 121.2412,5.1
19,2022-09-17 13:59:01+00:00,earthquakeBot," occurred 64.62mi E of Iquique, Chile. ","A 5.1 magnitude earthquake occurred 64.62mi E of Iquique, Chile. Details: https://t.co/M5LswwLw8M Map: https://t.co/k1BEEfskXc","Pozo Almonte, Tarapacá, Chile","RR9W+P56 Macaya, Pozo Almonte, Chile","https://www.google.com/maps/place/20%C2%B010'50.5%22S+69%C2%B009'16.6%22W/@-20.1807,-69.1546,363482m/data=!3m1!1e3!4m5!3m4!1s0x0:0x62accf1b0d6c8536!8m2!3d-20.1807!4d-69.1546?hl=e",-20.1807, -69.1546,5.1
20,2022-09-17 13:52:01+00:00,earthquakeBot," occurred 47.22mi E of Yujing, Taiwan. ","A 6.6 magnitude earthquake occurred 47.22mi E of Yujing, Taiwan. Details: https://t.co/zONmNQgM5J Map: https://t.co/ymlGcOKnJ4","955, Taiwan, Taitung County, Luye Township, 瑞和村","252X+2X5 Luye Township, Taitung County, Taiwan","https://www.google.com/maps/place/23%C2%B000'00.0%22N+121%C2%B012'00.0%22E/@23,121.2,356470m/data=!3m1!1e3!4m5!3m4!1s0x0:0x8e57a1558dcc849!8m2!3d23!4d121.2?hl=e",23, 121.2,6.6
21,2022-09-17 06:43:01+00:00,earthquakeBot," occurred 79.54mi SW of Labuan, Indonesia. ","A 5.1 magnitude earthquake occurred 79.54mi SW of Labuan, Indonesia. Details: https://t.co/aTOOzmKhax Map: https://t.co/wW6HTBkdIb",Indian Ocean,6P47P3MH+XQ,"https://www.google.com/maps/place/7%C2%B015'54.0%22S+105%C2%B004'45.8%22E/@-7.265,105.0794,384146m/data=!3m1!1e3!4m5!3m4!1s0x0:0xb0948e18b2447d69!8m2!3d-7.265!4d105.0794?hl=e",-7.265, 105.0794,5.1
22,2022-09-17 05:44:01+00:00,earthquakeBot, occurred in south of Africa. ,A 5.2 magnitude earthquake occurred in south of Africa. Details: https://t.co/kkYjoTXhzZ Map: https://t.co/O1MAA3P6Af,Indian Ocean,3GV77P86+WM,"https://www.google.com/maps/place/52%C2%B043'57.7%22S+25%C2%B042'42.1%22E/@-52.7327,25.7117,234496m/data=!3m1!1e3!4m5!3m4!1s0x0:0x5e76d3c229b1dadd!8m2!3d-52.7327!4d25.7117?hl=e",-52.7327, 25.7117,5.2
23,2022-09-17 00:27:01+00:00,earthquakeBot," occurred in Kermadec Islands, New Zealand. ","A 5.3 magnitude earthquake occurred in Kermadec Islands, New Zealand. Details: https://t.co/fUXCi6Glhq Map: https://t.co/rQKmzbU15V",South Pacific Ocean,42X4W36J+CH,"https://www.google.com/maps/place/30%C2%B005'20.4%22S+177%C2%B055'07.0%22W/@-30.089,-177.9186,335072m/data=!3m1!1e3!4m5!3m4!1s0x0:0x68ed00bf8db31a86!8m2!3d-30.089!4d-177.9186?hl=e",-30.089, -177.9186,5.3
24,2022-09-17 00:16:01+00:00,earthquakeBot, occurred in southeast of the Loyalty Islands. ,A 5.5 magnitude earthquake occurred in southeast of the Loyalty Islands. Details: https://t.co/oykZbnoNUO Map: https://t.co/HMUJctHHHy,South Pacific Ocean,5V9GJQQJ+8X,"https://www.google.com/maps/place/22%C2%B021'42.1%22S+170%C2%B046'56.6%22E/@-22.3617,170.7824,358134m/data=!3m1!1e3!4m5!3m4!1s0x0:0x50f9e3062042d037!8m2!3d-22.3617!4d170.7824?hl=e",-22.3617, 170.7824,5.5
25,2022-09-16 16:37:01+00:00,earthquakeBot," occurred in New Britain region, Papua New Guinea. ","A 5.2 magnitude earthquake occurred in New Britain region, Papua New Guinea. Details: https://t.co/UwmpsnZNk4 Map: https://t.co/RNTRZcND7T",Bismarck Sea,"H569+CXJ Alairo, Papua New Guinea","https://www.google.com/maps/place/5%C2%B026'20.0%22S+148%C2%B010'11.6%22E/@-5.4389,148.1699,385512m/data=!3m1!1e3!4m5!3m4!1s0x0:0xe7850d2221131ff9!8m2!3d-5.4389!4d148.1699?hl=e",-5.4389, 148.1699,5.2
26,2022-09-16 04:57:01+00:00,earthquakeBot," occurred 150.99mi NNE of Fais, Micronesia. ","A 5.1 magnitude earthquake occurred 150.99mi NNE of Fais, Micronesia. Details: https://t.co/hK9Prpdyut Map: https://t.co/28sw3dsuLa",Philippine Sea,7R33V55V+WP,"https://www.google.com/maps/place/11%C2%B051'35.3%22N+141%C2%B011'39.5%22E/@11.8598,141.1943,378989m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2d48962c824245cf!8m2!3d11.8598!4d141.1943?hl=e",11.8598, 141.1943,5.1
28,2022-09-15 23:17:01+00:00,earthquakeBot," occurred 88.23mi NE of Thang, India. ","A 5.0 magnitude earthquake occurred 88.23mi NE of Thang, India. Details: https://t.co/7a2mY00sMD Map: https://t.co/gHUA5Otodx","Kargilik County, Kashgar Prefecture, Xinjiang, China",8J7VWQV5+84,"https://www.google.com/maps/place/35%C2%B056'35.9%22N+77%C2%B045'28.1%22E/@35.9433,77.7578,313521m/data=!3m1!1e3!4m5!3m4!1s0x0:0x3cdc8dd60aed6a3e!8m2!3d35.9433!4d77.7578?hl=e",35.9433, 77.7578,5.0
29,2022-09-15 14:15:01+00:00,earthquakeBot," occurred 151.61mi W of Adak, Alaska. ","A 5.1 magnitude earthquake occurred 151.61mi W of Adak, Alaska. Details: https://t.co/12USvedPL1 Map: https://t.co/pgi3W6EhZ8",Bering Sea,9V4X4R6G+2Q,"https://www.google.com/maps/place/52%C2%B006'36.0%22N+179%C2%B049'37.2%22E/@52.11,179.827,237832m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4428b6eb9fe73f89!8m2!3d52.11!4d179.827?hl=e",52.11, 179.827,5.1
30,2022-09-15 02:51:01+00:00,earthquakeBot, occurred in Santa Cruz Islands. ,A 5.1 magnitude earthquake occurred in Santa Cruz Islands. Details: https://t.co/NOFTX30z0v Map: https://t.co/58oGkTjYTh,Coral Sea,5VV8FH54+93,"https://www.google.com/maps/place/12%C2%B032'29.8%22S+166%C2%B033'18.7%22E/@-12.5416,166.5552,378015m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4c3cf5be70aec049!8m2!3d-12.5416!4d166.5552?hl=e",-12.5416, 166.5552,5.1
35,2022-09-14 11:12:01+00:00,earthquakeBot," occurred 126.14mi SSE of Isangel, Vanuatu. ","A 7.0 magnitude earthquake occurred 126.14mi SSE of Isangel, Vanuatu. Details: https://t.co/RpQAjCbwyI Map: https://t.co/egEPvcNKFi",South Pacific Ocean,5VCGR43Q+JJ,"https://www.google.com/maps/place/21%C2%B011'45.6%22S+170%C2%B008'20.4%22E/@-21.196,170.139,361057m/data=!3m1!1e3!4m5!3m4!1s0x0:0x5043b5ab1a9a1d35!8m2!3d-21.196!4d170.139?hl=e",-21.196, 170.139,7.0
36,2022-09-14 08:59:01+00:00,earthquakeBot," occurred 27.34mi WSW of Jiquilillo, Nicaragua. ","A 5.2 magnitude earthquake occurred 27.34mi WSW of Jiquilillo, Nicaragua. Details: https://t.co/2wRLXXtTc5 Map: https://t.co/eD7uVANDwU",North Pacific Ocean,764JG5XQ+X2,"https://www.google.com/maps/place/12%C2%B033'00.0%22N+87%C2%B048'44.6%22W/@12.55,-87.8124,378003m/data=!3m1!1e3!4m5!3m4!1s0x0:0xba119681cdd226c7!8m2!3d12.55!4d-87.8124?hl=e",12.55, -87.8124,5.2
38,2022-09-14 05:18:02+00:00,earthquakeBot, occurred in Samoa Islands region. ,A 6.0 magnitude earthquake occurred in Samoa Islands region. Details: https://t.co/k6XkCHwLZp Map: https://t.co/Urjc0Rs6nm,South Pacific Ocean,52MH36PC+2R,"https://www.google.com/maps/place/16%C2%B054'54.0%22S+168%C2%B046'40.8%22W/@-16.915,-168.778,370502m/data=!3m1!1e3!4m5!3m4!1s0x0:0x93dce0ccc4233aab!8m2!3d-16.915!4d-168.778?hl=e",-16.915, -168.778,6.0
40,2022-09-14 04:26:02+00:00,earthquakeBot," occurred 114.33mi SW of Merizo Village, Guam. ","A 5.5 magnitude earthquake occurred 114.33mi SW of Merizo Village, Guam. Details: https://t.co/1xxhb7clTe Map: https://t.co/l7VlYX2yaf",North Pacific Ocean,7R452G7W+QX,"https://www.google.com/maps/place/12%C2%B000'51.8%22N+143%C2%B032'50.6%22E/@12.0144,143.5474,378773m/data=!3m1!1e3!4m5!3m4!1s0x0:0xa8a1cc9bc6a65d10!8m2!3d12.0144!4d143.5474?hl=e",12.0144, 143.5474,5.5
43,2022-09-13 21:21:02+00:00,earthquakeBot, occurred in South Sandwich Islands region. ,A 5.1 magnitude earthquake occurred in South Sandwich Islands region. Details: https://t.co/NMUkaV0jJO Map: https://t.co/j0Hi4Uywx8,South Atlantic Ocean,39MPFF6M+RH,"https://www.google.com/maps/place/56%C2%B032'16.4%22S+25%C2%B030'58.0%22W/@-56.5379,-25.5161,427054m/data=!3m1!1e3!4m5!3m4!1s0x0:0xe8f7f19c0912f12b!8m2!3d-56.5379!4d-25.5161?hl=e",-56.5379, -25.5161,5.1
44,2022-09-13 19:04:02+00:00,earthquakeBot," occurred 68.35mi SE of Burica, Panama. ","A 5.2 magnitude earthquake occurred 68.35mi SE of Burica, Panama. Details: https://t.co/ORuaZnuPDy Map: https://t.co/ICqKaTwndW",North Pacific Ocean,66VV6PF7+V7,"https://www.google.com/maps/place/7%C2%B013'28.9%22N+82%C2%B017'12.5%22W/@7.2247,-82.2868,384181m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2d4b2e29dbfc86a8!8m2!3d7.2247!4d-82.2868?hl=e",7.2247, -82.2868,5.2
45,2022-09-13 18:56:01+00:00,earthquakeBot, occurred in southern Mid-Atlantic Ridge. ,A 5.1 magnitude earthquake occurred in southern Mid-Atlantic Ridge. Details: https://t.co/jT7GUeVO0B Map: https://t.co/bHbdc0Ki2V,South Atlantic Ocean,5CFCH7FF+HW,"https://www.google.com/maps/place/20%C2%B025'33.6%22S+11%C2%B043'30.7%22W/@-20.426,-11.7252,362906m/data=!3m1!1e3!4m5!3m4!1s0x0:0x243459ffa69ca762!8m2!3d-20.426!4d-11.7252?hl=e",-20.426, -11.7252,5.1
46,2022-09-13 09:25:01+00:00,earthquakeBot, occurred in south of the Fiji Islands. ,A 5.0 magnitude earthquake occurred in south of the Fiji Islands. Details: https://t.co/3CxyrfokQs Map: https://t.co/VrxB8pssCt,South Pacific Ocean,52933GJ6+JQ,"https://www.google.com/maps/place/22%C2%B055'06.6%22S+178%C2%B029'17.2%22W/@-22.9185,-178.4881,356685m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2c29d8dcdef2ddba!8m2!3d-22.9185!4d-178.4881?hl=e",-22.9185, -178.4881,5.0
47,2022-09-13 03:58:01+00:00,earthquakeBot, occurred in east of the South Sandwich Islands. ,A 5.0 magnitude earthquake occurred in east of the South Sandwich Islands. Details: https://t.co/L5RdYgCumf Map: https://t.co/cq5tCrjBFA,South Atlantic Ocean,3CH5CWGH+H5,"https://www.google.com/maps/place/58%C2%B034'25.0%22S+16%C2%B004'19.2%22W/@-58.5736,-16.072,403832m/data=!3m1!1e3!4m5!3m4!1s0x0:0x8dff891997098b83!8m2!3d-58.5736!4d-16.072?hl=e",-58.5736, -16.072,5.0
48,2022-09-12 15:20:02+00:00,earthquakeBot," occurred 29.83mi E of Kainantu, Papua New Guinea. ","A 5.2 magnitude earthquake occurred 29.83mi E of Kainantu, Papua New Guinea. Details: https://t.co/w78I37PlZO Map: https://t.co/nABZcMRcTX","Morobe Province, Papua New Guinea","P8C3+695 Kaiapit, Papua New Guinea","https://www.google.com/maps/place/6%C2%B016'46.2%22S+146%C2%B018'12.6%22E/@-6.2795,146.3035,384932m/data=!3m1!1e3!4m5!3m4!1s0x0:0xb15f6839a06624a8!8m2!3d-6.2795!4d146.3035?hl=e",-6.2795, 146.3035,5.2
49,2022-09-12 08:35:02+00:00,earthquakeBot," occurred 96.31mi E of Pondaguitan, Philippines. ","A 5.6 magnitude earthquake occurred 96.31mi E of Pondaguitan, Philippines. Details: https://t.co/hHyH7RFQA1 Map: https://t.co/wBOliRqIg3",Philippine Sea,6QR95HGC+JG,"https://www.google.com/maps/place/6%C2%B010'35.8%22N+127%C2%B034'16.7%22E/@6.1766,127.5713,385007m/data=!3m1!1e3!4m5!3m4!1s0x0:0x8768a8471fb7d1b4!8m2!3d6.1766!4d127.5713?hl=e",6.1766, 127.5713,5.6
50,2022-09-12 05:15:01+00:00,earthquakeBot," occurred in Hokkaido, Japan region. ","A 5.0 magnitude earthquake occurred in Hokkaido, Japan region. Details: https://t.co/ApD6QDmsA4 Map: https://t.co/mQI2rXbySr",North Pacific Ocean,8RH7X2H4+86,"https://www.google.com/maps/place/41%C2%B058'41.9%22N+145%C2%B000'20.2%22E/@41.9783,145.0056,287885m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4df015cd40528d9d!8m2!3d41.9783!4d145.0056?hl=e",41.9783, 145.0056,5.0
