,id,date,time,location,filtered_location,lat,long,magnitude
0,2022-10-08ID1,2022-10-08,22:20:02,"Desfina 330 50, Greece",Greece,38.3402,22.5492,5.2
1,2022-10-08ID2,2022-10-08,15:10:01,South Pacific Ocean,South Pacific Ocean,-54.25,-132.8995,5.3
2,2022-10-07ID5,2022-10-07,09:36:02,South Pacific Ocean,South Pacific Ocean,-14.926,-172.543,5.8
3,2022-10-07ID6,2022-10-07,08:21:01,South Pacific Ocean,South Pacific Ocean,-16.1613,-174.5865,5.0
4,2022-10-06ID8,2022-10-06,19:49:02,South Atlantic Ocean,South Atlantic Ocean,-47.2179,-12.0812,5.1
5,2022-10-06ID9,2022-10-06,16:57:01,East China Sea,East China Sea,27.6203,126.9115,5.3
6,2022-10-06ID10,2022-10-06,04:08:02,South Atlantic Ocean,South Atlantic Ocean,-55.9933,-28.1084,5.3
7,2022-10-06ID11,2022-10-06,02:19:01,South Atlantic Ocean,South Atlantic Ocean,-58.7375,-25.2707,5.0
8,2022-10-05ID12,2022-10-05,18:35:01,South Atlantic Ocean,South Atlantic Ocean,-58.6985,-25.1038,5.1
9,2022-10-05ID13,2022-10-05,16:53:01,South Atlantic Ocean,South Atlantic Ocean,-58.6754,-25.2007,5.3
10,2022-10-05ID14,2022-10-05,08:44:01,"Tambo Grande, Peru",Peru,-4.912,-80.5599,5.8
11,2022-10-05ID15,2022-10-05,00:41:01,"West Azerbaijan Province, Iran",Iran,38.5227,45.0813,5.7
12,2022-10-04ID16,2022-10-04,22:34:01,Banda Sea,Banda Sea,-7.6776,130.1255,5.1
13,2022-10-04ID17,2022-10-04,13:30:01,"Calama, Antofagasta, Chile",Chile,-22.2666,-68.8067,5.0
14,2022-10-03ID18,2022-10-03,18:23:01,North Atlantic Ocean,North Atlantic Ocean,53.7886,-35.5095,5.2
15,2022-10-03ID21,2022-10-03,08:40:01,"Jamoyaon, Surigao del Norte, Philippines",Philippines,9.901,126.0103,5.0
16,2022-10-03ID22,2022-10-03,07:21:02,South Atlantic Ocean,South Atlantic Ocean,-56.4002,-26.0345,5.5
17,2022-10-02ID23,2022-10-02,19:51:01,Gulf of California,California,23.4308,-108.904,5.5
18,2022-10-02ID24,2022-10-02,18:53:01,North Pacific Ocean,North Pacific Ocean,16.9735,147.1275,5.4
19,2022-10-02ID25,2022-10-02,13:26:01,South Atlantic Ocean,South Atlantic Ocean,-57.7667,-25.4042,5.7
20,2022-10-02ID26,2022-10-02,07:53:02,Indian Ocean,Indian Ocean,-37.9565,77.8784,5.5
21,2022-10-02ID27,2022-10-02,02:33:02,North Pacific Ocean,North Pacific Ocean,17.02,147.266,5.6
22,2022-10-02ID28,2022-10-02,02:01:02,Halmahera Sea,Halmahera Sea,1.5865,128.2322,5.0
